TITLE: Chemical variables - Stream from Västrabäcken, north-eastern Sweden.
SITES STATION: Svartberget Field Research Station
TIME PERIOD: YYYY-MM-DD - YYYY-MM-DD
TIME RESOLUTION: IRREGULAR
TIME ZONE: UTC +1
SAMPLING POINT: Västrabäcken, C2
LATITUDE: 64.251425
LONGITUDE: 19.777804
Altitude: 237.6 m a.s.l.

FILE RETRIEVED FROM: https://data.fieldsites.se Link to metadata landing page is available in separate file in the downloaded zip.
DATA POLICY: SITES data is licensed under a Creative Commons Attribution 4.0 international license (http://creativecommons.org/licenses/by/4.0/).

PARAMETERS & UNITS: DOC (mg C L-1), TOT-N (mg N L-1), PO4-P (µg P L-1), NH4-N (µg N L-1), NO2/NO3-N (µg N L-1), SO4-S (µg S L-1), F (µg L-1), Br (µg L-1), Cl (µg L-1), Al (µg L-1), B (µg L-1), Ca (µg L-1), Fe (µg L-1), K (µg L-1), Mg (µg L-1), Mn (µg L-1), Na (µg L-1), P (µg L-1), S (µg L-1), Si (µg L-1), Zn (µg L-1), ABS (dimensionless), 18O (%vsVSMOW), 2H (%vsVSMOW)

COMMENTS: Stream order: 1, Catchment area: 0.013 km2

METHODS AND DETECTION LIMITS:
pH and SCOND Method: pH and conductivity with 2 point calibration: 4.01 and 7.0 pH. Sample automatically heated to 25 °C. Instrument: Mettler toledo Dgi117-water, glass electrode with sensor chip.
DOC (mg C L-1) and TOT-N (mg N L-1) Method: SS-EN 1484; Instrument: Shimadzu TOC-VCPH, equipped with a TNM-1 unit and an ASI-V autosampler. Measurements on filtered water (pore size: 0.45 µm). Detection limit: 0.5 mg C L-1
PO4-P (µg P L-1) Method: Bran & Leubbe Method G-287-03; Instrument: Autoanalyzer 3 HR from Seal Analytical (2011; Detection limit: 0.4 µg P L-1
NH4-N (µg N L-1) Method: Bran & Leubbe Method G-171-96; Instrument: Autoanalyzer 3 HR from Seal Analytical (2011); Detection limit: 0.3 µg N L-1
Sum of NO3-N and NO2-N (µg N L-1) Method: SS-EN ISO 13 395 for Bran & Leubbe Method G-284-08 Rev. 4; Instrument: Autoanalyzer 3 HR from Seal Analytical (2011); Detection limit: 0.4 µg N L-1
SO4-S (µg S L-1); F (µg L-1); Cl (µg L-1): Method: SS-EN ISO 10304-1:2007; Instrument: Modular IC (Methrom), equipped with an auto sampler, guard column (Dionex IonPacTM AG22) followed by an anion-exchange column (Dionex IonPacTM AS22), CO2-suppressor and a conductivity detector; Detection limits: SO4-S 100 µg L-1; F 200 µg L-1 ; Cl 200 µg L-1
Cations: Method: 2011-2017: SS-EN ISO 11885:2009; Instrument: ICP-AES Inductively coupled plasma atomic emission spectroscopy (Spectro Ciros); Detection limits: Al = 1 µg L-1; K = 60 µg L-1; S = 30 µg L-1; B = 8 µg L-1; Mg = 1 µg L-1; Zn = 1 µg L-1; Ca = 20 µg L-1; Mn = 1 µg L-1; Si = 20 µg L-1; Cu = 3 µg L-1; Na = 10 µg L-1; Fe = 20 µg L-1; P = 20 µg L-1. 2018-: ISO 17294-2:2016, Instrument: ELEMENT 2, ThermoScientific; Detection limits: Al = 0.2 µg L-1; K = 5 µg L-1; S = 5 µg L-1; B = 0.08 µg L-1; Mg = 0.1 µg L-1; Zn = 0.04 µg L-1; Ca = 2.74 µg L-1; Mn = 0.01 µg L-1; Si = 1.8 µg L-1; Cu = 0.01 µg L-1; Na = 10 µg L-1; Fe = 0.11 µg L-1; P = 0.2 µg L-1.
Absorbance: Method: 2011-2016: SS-EN ISO 7887, part B, flow cuvette used: 5 mm (calculated to 10 mm). Absorbance is reported on filtered or unfiltered samples between 240 and 800 nm. 2017-2022: Absorbance is measured on filtered water (pore size: 0.45 µm); Measured: Spectral scan (240-800 nm); Instrument: HORIBA Aqualog with a 10 mm cuvette; Backup instrument (used mid 2017 to 2017-12-09): Varian Cary 50 UV-Vis spectrophotometer equipped with a Varian SPS3 sample preparation system and a 5 mm flow cuvette (recalculated to 10 mm). 2023-: Absorbance is measured on filtered water (pore size: 0.45 µm); Measured: Spectral scan (220-900 nm); Instrument: Shimadzu UV-1900i with a 10 mm through flow cuvette.
18O & 2H (%vsVSMOW) METHOD: Samples analyzed four times, then averaged after corrections according to van Geldern and Barth (2012, doi:10.4319/lom.2012.10.1024); Instrument: Picarro cavity ringdown laser spectrometer (L2130-i) with a vaporizer module (A0211); Signatures calibrated using 4 inhouse laboratory standards which in turn have been calibrated against VSMOW, GISP and SLAP. Accepted st.dev of control samples were 0.15‰ for 18O and 0.3‰ for 2H.

PARAMETER AND COLUMN INFO:
TIMESTAMP – Time in [YYYY-MM-DD (hh:mm)] UTC+1.
pH - pH (unitless).
SCOND - Specific Conductivity (µS cm-1 @ 25°C).
DOC - Dissolved organic Carbon (C part of DOC, mg C L-1). 
TOT-N - Total Nitrogen (mg N L-1). 
PO4-P - Phosphate-P (P part of PO4, µg P L-1). 
NH4-N - Ammonium-N (N part of NH4, µg N L-1). 
NO2/NO3-N - Nitrite-N/Nitrate-N (N part of NO2 and NO3, µg N L-1). 
SO4-S - Sulphate-S (S part of SO4, µg S L-1). 
F - Flourine (µg L-1). 
Br - Bromine (µg L-1). 
Cl - Chlorine (µg L-1). 
Al - Aluminium (µg L-1). 
B - Boron (µg L-1). 
Ca - Calcium (µg L-1). 
Fe - Iron (µg L-1). 
K - Potassium (µg L-1). 
Mg - Magnesium (µg L-1). 
Mn - Mangan (µg L-1). 
Na - Sodium (µg L-1). 
P - Phosphorus (µg L-1). 
S - Sulphur (µg L-1). 
Si - Silicon (µg L-1). 
Zn - Zinc (µg L-1). 
ABS254nm - Absorbance at 254nm wavelength (dimensionless). 
ABS365nm - Absorbance at 365nm wavelength (dimensionless). 
ABS420nm - Absorbance at 420nm wavelength (dimensionless). 
ABS436nm - Absorbance at 436nm wavelength (dimensionless). 
ABS440nm - Absorbance at 440nm wavelength (dimensionless). 
18O - Proportion Oxygen-18 in Water (%vsVSMOW).
2H - Proportion Deuterium in Water (%vsVSMOW).
####
TIMESTAMP,pH,SCOND,DOC,TOT-N,PO4-P,NH4-N,NO2/NO3-N,SO4-S,F,Br,Cl,Al,B,Ca,Fe,K,Mg,Mn,Na,P,S,Si,Zn,ABS254nm,ABS365nm,ABS420nm,ABS436nm,ABS440nm,18O,2H
2021-08-02 11:16,4.97,27.02,27.3,0.45,5.65,7.31,7.62,924.933,LOD,15.685,1029.92,600.4931,1.4185,1376.4306,1495.646,196.7347,400.1099,17.233,1590.0553,29.4863,NaN,NaN,12.2342,NaN,NaN,NaN,NaN,NaN,-12.798839,-91.661332
2021-08-31 12:00,4.69,30.2,33,0.53,4.92,9.8,11.6,938.258,LOD,11.96,880.187,675.2996,1.2713,1474.1057,1730.4464,168.5936,405.1792,9.8908,1401.484,15.9824,NaN,3266.468,5.4163,NaN,NaN,NaN,NaN,NaN,-12.971657,-92.858961
2021-08-31 15:24,4.76,26.1,29.2,0.47,6.22,9.28,8.96,631.337,LOD,14.284,1011.27,678.2005,1.0324,1217.1565,1810.9834,122.2208,359.3514,9.662,1530.2404,26.2485,NaN,NaN,5.3009,NaN,NaN,NaN,NaN,NaN,-12.634418,-90.804916
2021-09-13 13:52,4.78,24.97,29.6,0.48,9.26,7.94,10.04,749.63,LOD,10.8978,1057.07,630.9712,1.141,1130.182,1706.553,181.19,427.5275,7.5915,1477.7139,21.5494,NaN,NaN,8.39,NaN,NaN,NaN,NaN,NaN,-13.002794,-93.407371
2021-09-27 12:11,4.5,32.99,35.6,0.57,5.06,9.79,9.39,953.715,LOD,8.3588,1026.02,695.4125,1.2225,1383.8288,1588.9444,180.0453,534.5006,9.2292,1301.1383,16.4427,NaN,NaN,4.6464,NaN,NaN,NaN,NaN,NaN,-12.691137,-90.608619
2021-10-12 16:46,3.83,LOD,30.9,0.49,5,8.46,8.33,897.232,LOD,9.1822,979.638,631.8803,3.6701,1143.6721,1390.279,213.1659,451.868,9.3045,1297.5296,14.0777,NaN,NaN,4.5608,NaN,NaN,NaN,NaN,NaN,-12.644571,-90.397865
2021-10-26 17:45,4.46,27.92,26.7,0.42,4.75,8.05,5.39,948.793,LOD,6.7895,884.579,501.5653,1.0953,912.5695,1100.3516,170.8267,309.7644,7.1242,1061.5701,10.8148,NaN,2751.5028,3.3012,NaN,NaN,NaN,NaN,NaN,-13.098112,-92.739328
2021-11-08 15:44,4.49,27.97,24.1,0.35,4.34,6.28,6.31,808.608,LOD,6.591,765.823,446.8242,1.1322,875.4534,1039.2386,254.153,343.2856,6.5204,1110.3226,14.8338,NaN,3496.0737,4.203,NaN,NaN,NaN,NaN,NaN,-13.168007,-93.888228
2021-11-22 12:00,4.68,23.54,24.1,0.26,4.07,5.82,5.32,1110.42,LOD,5.3,884.012,460,1.4,1000,1000,260,460,8,1900,13,1500,6100,4.1,NaN,NaN,NaN,NaN,NaN,-13.249359,-94.165798
2021-12-14 16:22,4.94,22.38,13.3,0.21,2,5.25,1.15,1186.86,LOD,5.123,855.309,315.0132,1.0727,774.2004,783.0187,214.6586,346.8582,5.9107,1289.9843,11.0496,NaN,NaN,8.3117,NaN,NaN,NaN,NaN,NaN,-13.06909,-93.900235
2022-01-13 15:27,5.11,22.79,12.4,0.2,6.57,4.84,5.1,1227.39,LOD,5.3,859.803,370,1.3,1300,970,360,530,9.7,2000,13,1600,7000,4,NaN,NaN,NaN,NaN,NaN,-13.248122,-94.414121
2022-02-10 16:37,5.33,24.05,12.6,0.19,3.86,3.88,6.12,1403.71,LOD,4.9,836.314,370,1.5,1500,900,430,620,9.6,2200,11,1900,7700,5.3,NaN,NaN,NaN,NaN,NaN,-13.303527,-94.703706
2022-03-07 15:30,5.42,25.24,12.6,0.2,4.25,3.96,6.11,1454.74,LOD,5.2,814.5,380,1.6,1800,950,500,680,9.1,2300,11,2000,7900,7.2,NaN,NaN,NaN,NaN,NaN,-13.275464,-94.500385
2022-04-04 15:43,5.3,25.02,14.5,0.24,4.69,4.07,5.53,1381.91,LOD,5.4,730.206,390,1.2,1500,1000,460,640,8.6,2200,11,1900,7100,3.5,NaN,NaN,NaN,NaN,NaN,-13.113952,-94.38359
2022-04-20 11:47,4.85,25.44,25.6,0.4,3.35,4.82,8.16,796.757,LOD,5.4,568.907,600,1.3,1600,1400,460,760,11,1900,14,1400,5600,6.1,NaN,NaN,NaN,NaN,NaN,-13.967796,-101.245825
2022-04-25 10:50,4.67,23.37,22.4,0.37,2.7,5.8,7.86,657.953,LOD,4.5,435.078,510,1.4,1400,1000,320,570,10,1600,12,1300,4700,5,NaN,NaN,NaN,NaN,NaN,-14.128581,-102.630193
2022-04-28 13:54,4.82,22.4,18.2,0.3,3.18,6.65,3.22,892.165,LOD,4.2,532.44,430,1.4,1300,890,310,510,8.9,1500,15,1400,4700,6.2,NaN,NaN,NaN,NaN,NaN,-13.783438,-100.09484
2022-05-02 12:00,4.76,21.62,18.1,0.29,3.31,7.01,4.59,804.306,LOD,4.6,500.114,370,1.2,1000,760,290,460,7.9,1500,11,1100,4300,6.2,NaN,NaN,NaN,NaN,NaN,-13.816157,-99.949972
2022-05-05 13:58,4.8,22.29,16,0.26,2.56,6,3.75,896.116,LOD,3.7,520.372,410,1.1,1200,770,230,500,8.3,1600,9.4,1400,4600,6.1,NaN,NaN,NaN,NaN,NaN,-13.720454,-99.402766
2022-05-09 14:44,4.77,22.34,17.1,0.28,2.9,6.59,5.1,1019.45,LOD,4.2,541.579,410,1.3,1100,830,190,490,8.2,1500,9.4,1400,4400,6.4,NaN,NaN,NaN,NaN,NaN,-13.800358,-99.665501
2022-05-12 14:40,4.69,22.77,18.6,0.31,3.12,7.09,4.41,952.165,LOD,4.3,560.136,520,1.4,1200,980,200,520,9.3,1600,17,1400,4500,11,NaN,NaN,NaN,NaN,NaN,-13.74501,-99.327736
2022-05-17 10:15,4.79,22.89,16,0.26,2.82,5.9,4.92,846.715,LOD,4.4,529.776,440,1.3,1300,940,170,520,8.5,1700,10,1700,5300,6.3,NaN,NaN,NaN,NaN,NaN,-13.532165,-97.820495
2022-05-24 13:29,4.9,23.9,14.4,0.24,2.25,4.83,4.42,762.987,LOD,5.4,472.032,410,1.6,1300,820,160,550,8.2,1900,11,1700,5300,5,NaN,NaN,NaN,NaN,NaN,-13.391262,-96.645618
2022-06-09 11:56,4.93,23.75,19.9,0.32,3.41,5.73,5.12,1003.84,LOD,7.9,664.14,600,1.6,1400,1300,150,640,9.9,2000,17,1600,6100,8.7,NaN,NaN,NaN,NaN,NaN,-13.062431,-94.653588
2022-06-22 12:20,4.7,27.02,28.5,0.47,2.67,8.19,4.46,858.097,LOD,8.7,599.678,790,1.8,1800,1800,140,710,12,2100,17,1400,6000,18,NaN,NaN,NaN,NaN,NaN,-13.605788,-99.434592
2022-07-06 11:48,4.71,25.56,30.9,0.52,3.04,7.84,3.52,683.025,LOD,13,742.66,820,2,1800,2400,160,670,13,2200,26,1200,5800,15,NaN,NaN,NaN,NaN,NaN,-13.032864,-93.631382
2022-07-18 14:53,4.67,25.89,30.4,0.47,2.61,7.29,2.04,764.216,LOD,10,732.718,850,1.9,1700,2200,150,660,12,2100,20,1300,5900,8.9,NaN,NaN,NaN,NaN,NaN,-13.056287,-94.230564
2022-08-04 13:33,4.94,24.71,31.6,0.52,6.59,7.4,5.17,637.93,LOD,16,949.26,940,1.6,1800,2600,260,660,14,2300,37,1100,7000,8.6,NaN,NaN,NaN,NaN,NaN,-13.217278,-94.291508
2022-09-01 12:13,5.51,35.08,32.5,0.59,8.04,6.32,4.04,1138.06,LOD,31,984.135,1000,2.5,3500,3500,890,1300,54,3000,51,2200,9900,17,NaN,NaN,NaN,NaN,NaN,-13.025234,-93.903131
2022-09-14 13:29,5.5,38.83,31.9,0.62,7.58,9.94,18.79,1280.91,210.355,32,1067.72,970,2.8,3100,4100,1000,1300,92,3300,51,2100,9300,9.4,NaN,NaN,NaN,NaN,NaN,-13.235803,-95.47152
2022-09-27 10:36,4.9,28.13,27.6,0.43,4.34,7.76,4.43,932.867,LOD,8.3,980.647,650,1.6,1900,1900,340,720,14,2200,18,1400,7000,8.7,NaN,NaN,NaN,NaN,NaN,-12.768055,-92.001911
2022-10-11 11:34,4.82,28.75,27.4,0.43,4.54,7.45,4.08,903.2,LOD,8.4,955.812,700,1.4,1900,2000,270,750,14,2200,19,1500,6700,7.8,NaN,NaN,NaN,NaN,NaN,-12.807432,-91.877794
2022-10-25 15:03,5.05,24.8,19.7,0.32,3.64,5.89,4.12,661.052,LOD,6.8,646.259,580,1.5,1700,1600,200,690,11,2000,16,1500,7200,5.7,NaN,NaN,NaN,NaN,NaN,-12.954162,-92.4491
2022-11-09 15:08,5.02,25.23,22.2,0.36,3.55,7,4.17,988.8,LOD,6.6,939.525,580,1.7,1600,1600,230,670,11,2200,15,1500,6900,4.7,NaN,NaN,NaN,NaN,NaN,-12.94531,-92.564159
2022-11-21 15:42,6.93,1.85,16.4,0.29,3.28,7.24,3.83,1141.79,LOD,6.6,919.775,460,1.3,1400,1300,220,620,10,2100,13,1600,7400,6.1,NaN,NaN,NaN,NaN,NaN,-13.040353,-93.299177
2022-12-12 12:12,5.33,23.78,12.7,0.23,2.84,4.83,3.74,1256.83,LOD,4.9,867.815,330,1.2,1300,890,260,520,10,1700,10,1500,6500,2.4,0.595032,0.141327,0.05545,0.043594,0.041077,-13.130393,-94.029737
2023-01-17 11:07,4.21,33.08,NaN,NaN,3.11,5.16,3.44,1291.87,LOD,NaN,839.408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.605713,0.144196,0.056671,0.044571,0.042191,-13.168,-93.962266
2023-02-15 11:40,5.56,27.07,11.6,0.21,2.9,4.56,3.64,1536.31,LOD,NaN,813.908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.540665,0.12738,0.049789,0.039047,0.036987,-12.935716,-93.541333
2023-03-14 15:57,5.65,28.83,12.8,0.21,3.41,4.72,5.61,1551.3,LOD,NaN,782.455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.537,0.128,0.05,0.04,0.037,-13.185295,-94.497646
2023-04-05 14:24,5.77,29.75,11.3,0.21,3.05,6.59,4.43,1664.33,LOD,NaN,774.765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.211793,-94.828995
2023-04-14 14:00,5.36,24.36,15.7,0.24,4.21,6.67,9.46,1130.59,LOD,NaN,735.746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.747,0.175,0.069,0.054,0.051,-13.374727,-96.017324
2023-04-18 12:16,5.25,24.28,17.4,0.26,3.98,8.22,8.56,903.304,LOD,NaN,713.019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.807,0.185,0.071,0.056,0.053,-13.45658,-96.661206
2023-04-25 16:02,4.84,24.78,20.3,0.31,3.84,7.91,8.26,1046.77,LOD,NaN,583.164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.88,0.195,0.074,0.057,0.054,-13.699541,-98.734964
2023-04-27 11:44,4.64,25.86,22.8,0.37,3.27,8.26,7.14,463.683,LOD,NaN,438.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.034,0.227,0.086,0.067,0.063,-13.877532,-99.808977
2023-05-03 13:10,4.67,25.08,19.6,0.3,3.08,6.99,6.77,718.613,LOD,NaN,507.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.889,0.196,0.074,0.058,0.055,-13.83696,-99.465562
2023-05-09 11:18,4.55,24.26,21.2,0.32,2.88,7.59,7.14,790.941,LOD,NaN,525.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.977,0.214,0.081,0.063,0.06,-14.091685,-101.698017
2023-05-12 14:02,4.52,22.73,17.8,0.3,2.98,6.95,6.08,669.6,LOD,NaN,431.449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.809,0.178,0.068,0.054,0.051,-14.264266,-103.407605
2023-05-23 15:28,4.81,22.98,14,0.21,3.1,5.63,4.76,1161.16,LOD,NaN,621.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.692,0.16,0.063,0.05,0.047,-13.575752,-97.434333
2023-06-07 16:14,5.09,22.51,13.3,0.21,3.22,5.38,4.71,1154.02,LOD,NaN,671.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.667,0.156,0.062,0.049,0.047,-13.428309,-96.598118
2023-06-20 15:25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-07-04 15:37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-07-18 15:18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-08-01 13:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-08-15 11:39,4.67,32.88,35.5,0.53,4.64,11.77,7.79,1132.06,LOD,NaN,736.419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.572,0.353,0.134,0.105,0.099,NaN,NaN
