TITLE: Chemical variables - Stream from Risbäcken, north-eastern Sweden.
SITES STATION: Svartberget Research Station
TIME PERIOD: YYYY-MM-DD - YYYY-MM-DD
TIME RESOLUTION: IRREGULAR
TIME ZONE: UTC +1
SAMPLING POINT: Risbäcken, Catchment 1
LATITUDE: 64.248505
LONGITUDE: 19.808051
Altitude: 220.8 m a.s.l.

FILE RETRIEVED FROM: https://data.fieldsites.se
DATA POLICY: SITES data is licensed under a Creative Commons Attribution 4.0 international license (http://creativecommons.org/licenses/by/4.0/).

PARAMETERS & UNITS: pH (dimensionless), SCOND (µS cm-1 @ 25°C), DOC (mg C L-1), TOT-N (mg N L-1), PO4-P (µg P L-1), NH4-N (µg N L-1), NO2/NO3-N (µg N L-1), SO4-S (µg S L-1), F (µg L-1), Br (µg L-1), Cl (µg L-1), Al (µg L-1), B (µg L-1), Ca (µg L-1), Fe (µg L-1), K (µg L-1), Mg (µg L-1), Mn (µg L-1), Na (µg L-1), P (µg L-1), S (µg L-1), Si (µg L-1), Zn (µg L-1), ABS (dimensionless), 18O (%vsVSMOW), 2H (%vsVSMOW)

COMMENTS: Stream order: 1, Catchment area: 0.066 km2

METHODS AND DETECTION LIMITS:
pH and SCOND Method: pH and conductivity with 2 point calibration: 4.01 and 7.0 pH. Sample automatically heated to 25 °C. Instrument: Mettler toledo Dgi117-water, glass electrode with sensor chip. pH measurement on water sample that was filled completely in the field and capped until analysis.
DOC (mg C L-1) and TOT-N (mg N L-1) Method: SS-EN 1484; Instrument: Shimadzu TOC-VCPH, equipped with a TNM-1 unit and an ASI-V autosampler; Detection limit: 0.5 mg C L-1; Measurements on filtered water (pore size: 0.45 µm). 
PO4-P (µg P L-1) Method: Bran & Leubbe Method G-287-03; Instrument: Autoanalyzer 3 HR from Seal Analytical (2011); Detection limit: 0.4 µg P L-1; Measurements on filtered water (pore size: 0.45 µm). 
NH4-N (µg N L-1) Method: Bran & Leubbe Method G-171-96; Instrument: Autoanalyzer 3 HR from Seal Analytical (2011); Detection limit: 0.3 µg N L-1; Measurements on filtered water (pore size: 0.45 µm). 
Sum of NO3-N and NO2-N (µg N L-1) Method: SS-EN ISO 13 395 for Bran & Leubbe Method G-284-08 Rev. 4; Instrument: Autoanalyzer 3 HR from Seal Analytical (2011); Detection limit: 0.4 µg N L-1; Measurements on filtered water (pore size: 0.45 µm).
SO4-S (µg S L-1); F (µg L-1); Cl (µg L-1): Method: SS-EN ISO 10304-1:2007; Instrument: Modular IC (Methrom), equipped with an auto sampler, guard column (Dionex IonPacTM AG22) followed by an anion-exchange column (Dionex IonPacTM AS22), CO2-suppressor and a conductivity detector; Detection limits: SO4-S 100 µg L-1; F 200 µg L-1 ; Cl 200 µg L-1; Measurements on filtered water (pore size: 0.45 µm).
Cations: Method: 2011-2017: SS-EN ISO 11885:2009; Instrument: ICP-AES Inductively coupled plasma atomic emission spectroscopy (Spectro Ciros); Detection limits: Al = 1 µg L-1; K = 60 µg L-1; S = 30 µg L-1; B = 8 µg L-1; Mg = 1 µg L-1; Zn = 1 µg L-1; Ca = 20 µg L-1; Mn = 1 µg L-1; Si = 20 µg L-1; Cu = 3 µg L-1; Na = 10 µg L-1; Fe = 20 µg L-1; P = 20 µg L-1; Measurements on filtered water (pore size: 0.45 µm).
Cations: Method: 2018-: ISO 17294-2:2016, Instrument: ELEMENT 2, ThermoScientific; Detection limits: Al = 0.2 µg L-1; K = 5 µg L-1; S = 5 µg L-1; B = 0.08 µg L-1; Mg = 0.1 µg L-1; Zn = 0.04 µg L-1; Ca = 2.74 µg L-1; Mn = 0.01 µg L-1; Si = 1.8 µg L-1; Cu = 0.01 µg L-1; Na = 10 µg L-1; Fe = 0.11 µg L-1; P = 0.2 µg L-1; Measurements on filtered water (pore size: 0.45 µm).
Absorbance: Method: 2011-2016: SS-EN ISO 7887, Instrument: Varian Cary 50 UV-Vis spectrophotometer equipped with a Varian SPS3 sample preparation system and a 5 mm flow cuvette; Measured: Spectral scan (240-800 nm); Measurements on filtered water (pore size: 0.45 µm). 
Absorbance: Method: 2017-2022: Instrument: HORIBA Aqualog with a 10 mm cuvette; Backup instrument (used mid 2017 to 2017-12-09): Varian Cary 50 UV-Vis spectrophotometer equipped with a Varian SPS3 sample preparation system and a 5 mm flow cuvette (recalculated to 10 mm); Measured: Spectral scan (240-800 nm); Measurements on filtered water (pore size: 0.45 µm). 
Absorbance: Method: 2023-: Instrument: Shimadzu UV-1900i with a 10 mm through flow cuvette; Measured: Spectral scan (220-900 nm); Measurements on filtered water (pore size: 0.45 µm). 
18O & 2H (%vsVSMOW): Method: Samples analyzed four times, then averaged after corrections according to van Geldern and Barth (2012, doi:10.4319/lom.2012.10.1024); Instrument: Picarro cavity ringdown laser spectrometer (L2130-i) with a vaporizer module (A0211); Signatures calibrated using 4 inhouse laboratory standards which in turn have been calibrated against VSMOW, GISP and SLAP. Accepted st.dev of control samples were 0.15‰ for 18O and 0.3‰ for 2H.

PARAMETER AND COLUMN INFO:
TIMESTAMP – Time in [YYYY-MM-DD (hh:mm)] UTC+1.
pH - pH (dimensionless).
SCOND - Specific Conductivity (µS cm-1 @ 25°C).
DOC - Dissolved organic Carbon (C part of DOC, mg C L-1). 
TOT-N - Total Nitrogen (mg N L-1). 
PO4-P - Phosphate-P (P part of PO4, µg P L-1). 
NH4-N - Ammonium-N (N part of NH4, µg N L-1). 
NO2/NO3-N - Nitrite-N/Nitrate-N (N part of NO2 and NO3, µg N L-1). 
SO4-S - Sulphate-S (S part of SO4, µg S L-1). 
F - Flourine (µg L-1). 
Br - Bromine (µg L-1). 
Cl - Chlorine (µg L-1). 
Al - Aluminium (µg L-1). 
B - Boron (µg L-1). 
Ca - Calcium (µg L-1). 
Fe - Iron (µg L-1). 
K - Potassium (µg L-1). 
Mg - Magnesium (µg L-1). 
Mn - Mangan (µg L-1). 
Na - Sodium (µg L-1). 
P - Phosphorus (µg L-1). 
S - Sulphur (µg L-1). 
Si - Silicon (µg L-1). 
Zn - Zinc (µg L-1). 
ABS254nm - Absorbance at 254nm wavelength (dimensionless). 
ABS365nm - Absorbance at 365nm wavelength (dimensionless). 
ABS420nm - Absorbance at 420nm wavelength (dimensionless). 
ABS436nm - Absorbance at 436nm wavelength (dimensionless). 
ABS440nm - Absorbance at 440nm wavelength (dimensionless). 
18O - Proportion Oxygen-18 in Water (%vsVSMOW).
2H - Proportion Deuterium in Water (%vsVSMOW).
####
TIMESTAMP,pH,SCOND,DOC,TOT-N,PO4-P,NH4-N,NO2/NO3-N,SO4-S,F,Br,Cl,Al,B,Ca,Fe,K,Mg,Mn,Na,P,S,Si,Zn,ABS254nm,ABS365nm,ABS420nm,ABS436nm,ABS440nm,18O,2H
2020-12-02 10:42,5.18,27,19.8,0.36,4.02,12.7,27.98,1388.49,LOD,6.1154,928.133,434.4672,1.6467,1683.3401,1169.9459,430.6678,710.6173,26.3588,1732.5556,14.981,1624.234,3842.0972,12.0572,NaN,NaN,NaN,NaN,NaN,-13.039733,-95.129024
2020-12-15 12:00,5.1,26,21.1,0.43,4.12,11.47,27.99,1295.28,LOD,5.629,864.737,442.9933,1.6827,1636.1128,1174.1158,419.2926,676.6098,25.4251,1685.7561,12.8459,1609.6859,3703.0193,6.1056,NaN,NaN,NaN,NaN,NaN,-12.986721,-94.378131
2021-01-11 14:51,5.33,0.026,16.1,0.33,3.91,13.86,25.83,1264.14,LOD,4.7319,803.219,424.8703,1.691,1522.1302,1028.8137,383.6918,617.5778,26.7401,1527.2256,11.0307,1622.9605,4988.1934,6.0281,NaN,NaN,NaN,NaN,NaN,-13.159254,-94.37583
2021-02-15 15:07,5.73,25.46,14.8,0.31,5.69,16.23,26.07,1397.18,LOD,4.3938,804.926,386.4334,1.6381,1574.074,1055.7419,512.0187,660.8136,18.1479,1735.8385,16.2668,1557.643,5314.3856,5.5841,NaN,NaN,NaN,NaN,NaN,-13.155393,-94.952845
2021-03-15 15:46,5.71,26.33,16.7,0.34,4.39,16.6,21.78,1326.11,LOD,4.7155,780.739,346.128,1.4366,1488.9301,1103.1893,409.8213,651.3311,18.9455,1458.1176,17.2314,1395.0314,4523.8543,4.7982,NaN,NaN,NaN,NaN,NaN,-13.258471,-95.282189
2021-03-29 11:04,5.44,24.59,21.7,0.33,3.86,12.15,15.22,1048.96,LOD,4.8728,671.189,435.4689,1.7059,1408.8939,1257.4131,384.2606,568.3793,18.0479,1292.43,49.7605,1167.4939,4300.3172,6.4387,NaN,NaN,NaN,NaN,NaN,-13.26364,-96.147741
2021-04-06 11:11,5.17,25.73,23.6,0.42,2.54,11.26,19.32,639.694,LOD,4.8322,454.255,463.7318,1.394,1424.7625,1436.4039,341.9235,502.7273,19.7391,1310.7073,10.3514,1171.0653,4208.434,5.7601,NaN,NaN,NaN,NaN,NaN,-13.307341,-96.632607
2021-04-12 11:23,5.42,24.57,18.8,0.33,3.01,12.83,25.29,1197.78,LOD,4.9364,709.325,403.2797,1.3143,1472.5947,1230.3273,376.9253,542.5344,19.6916,1342.7225,10.8638,1317.2604,4478.9838,3.6543,NaN,NaN,NaN,NaN,NaN,-13.258302,-96.154799
2021-04-19 14:38,4.94,24.89,27.8,0.48,2.5,9.01,24.64,916.032,LOD,4.8625,594.221,476.182,1.4232,1309.2068,1272.8588,347.9999,430.7825,19.2594,1145.2613,10.9762,921.2486,3344.5371,5.0312,NaN,NaN,NaN,NaN,NaN,-13.761029,-99.143592
2021-04-22 15:43,4.81,26.26,25.9,0.45,1.59,6.16,21.23,956.329,LOD,4.7644,563.644,519.3254,1.3646,1227.4123,1168.3511,363.5449,467.6913,18.4693,1119.7269,8.4317,1058.4705,3350.9054,13.5849,NaN,NaN,NaN,NaN,NaN,-13.934509,-100.676721
2021-04-26 14:01,5.05,24.7,20.7,0.39,2.24,10.36,53.94,1131.46,LOD,4.3538,645.42,438.9523,1.276,1314.5226,1081.1025,462.0693,646.0429,18.2947,1280.6609,8.6068,1384.9151,3660.6136,6.035,NaN,NaN,NaN,NaN,NaN,-13.740912,-99.080426
2021-04-28 11:06,5.11,24.17,20.6,0.38,1.74,9.85,46.62,1122.74,LOD,3.8925,644.574,400.274,1.3652,1240.581,1011.6326,329.1376,449.2655,16.9465,1165.7183,7.0284,1179.9698,3620.9422,5.0755,NaN,NaN,NaN,NaN,NaN,-13.714539,-99.058967
2021-05-03 11:34,5.12,23.04,20.8,0.35,1.71,7.36,18.01,1054.87,LOD,4.447,613.249,392.938,1.3041,1234.7676,1034.6027,342.6998,406.9487,16.0592,1118.9448,9.0552,1066.5695,3255.4068,4.0235,NaN,NaN,NaN,NaN,NaN,-13.742643,-99.478818
2021-05-06 12:42,5.01,23.76,23.9,0.39,1.18,8.8,28.44,990.185,LOD,4.4346,571.762,444.809,1.2619,1210.9853,1111.635,361.8198,490.0177,16.1678,1121.5713,9.048,963.6994,3618.9499,4.3538,NaN,NaN,NaN,NaN,NaN,-13.820286,-99.99722
2021-05-11 11:35,4.81,24.11,24.8,0.45,2.25,9.55,39.84,831.342,LOD,4.9768,497.495,577.3904,1.6718,1222.295,1138.1252,380.6881,512.1763,18.0749,1186.3223,12.0377,1068.7331,3869.8373,8.0633,NaN,NaN,NaN,NaN,NaN,-14.16399,-102.629641
2021-05-15 12:50,4.67,22.9,22.8,0.51,2.03,9.38,69.95,750.584,LOD,3.9657,432.485,451.0953,1.5585,918.3759,773.0397,407.8646,385.9837,16.1216,902.9424,NaN,804.6151,2473.9203,8.8054,NaN,NaN,NaN,NaN,NaN,-14.712733,-107.478741
2021-05-18 14:32,4.63,23.83,24.2,0.48,1.03,10.11,59.02,459.767,LOD,3.5146,315.061,463.0932,1.6929,936.492,859.2138,357.8556,374.9372,15.8868,959.8023,13.0044,803.7368,2329.2466,6.6474,NaN,NaN,NaN,NaN,NaN,-14.582615,-106.103734
2021-05-27 15:37,5.04,23.97,16.2,0.31,1.76,9.79,38.98,1122.2,LOD,4.5565,625.727,415.2954,1.5133,1186.1661,789.9307,281.0456,415.6959,17.5632,1113.8745,14.4363,1175.2924,3065.6685,5.0285,NaN,NaN,NaN,NaN,NaN,-13.978961,-101.564175
2021-06-07 17:53,4.78,57.77,23.3,0.39,1.96,10.61,16.25,969.21,LOD,5.2536,717.806,449.6585,1.758,1288.3285,1206.5695,282.379,527.0229,22.6176,1189.4447,11.7004,1041.3951,3449.9583,5.178,NaN,NaN,NaN,NaN,NaN,-13.700372,-99.212611
2021-06-21 09:27,4.79,25.84,33.4,0.53,2.78,9.66,13.01,639.111,LOD,7.3089,582.676,597.3202,2.0917,1511.6622,1559.1416,194.3948,521.7492,23.7446,1093.6625,14.3112,814.4602,2613.8047,7.3878,NaN,NaN,NaN,NaN,NaN,-12.534232,-89.983264
2021-07-06 15:54,5.53,26.88,17,0.37,5.69,12.17,28.05,1354.69,LOD,6.5668,847.448,396.888,2.0991,1423.2784,760.677,340.9733,437.1098,24.5139,1547.699,10.9882,1378.2291,3514.376,6.3849,NaN,NaN,NaN,NaN,NaN,-13.452753,-96.25685
2021-07-21 14:43,5.54,28.53,25.4,0.47,6.3,8.19,20.77,1162.37,LOD,5.199,867.08,3.2677,1.3904,1362.9099,1271.3845,250.8295,785.7642,18.68,2098.3218,LOD,880.0701,6080.8361,3.4062,NaN,NaN,NaN,NaN,NaN,-13.020813,-93.54137
2021-08-02 10:26,5.68,28.86,23.4,0.42,4.99,12.21,20.36,1237.35,LOD,8.7453,899.764,444.9966,2.0704,1749.4721,1298.105,411.9144,522.1215,27.9151,1641.9996,13.6803,1278.5942,3896.1167,4.4883,NaN,NaN,NaN,NaN,NaN,-13.11762,-94.202317
2021-08-31 12:00,5.34,30.01,27.3,0.48,6.13,18.22,22.35,1215.06,LOD,7.9958,881.668,476.8793,1.9496,2007.5677,1625.7473,390.4123,548.4865,37.6807,1526.3607,15.1754,1327.1842,3678.9103,7.3923,NaN,NaN,NaN,NaN,NaN,-13.021594,-93.124642
2021-08-31 13:56,5.7,29.72,25.7,0.45,6.64,13.75,19.91,1117.1,LOD,9.1965,922.148,495.7776,2.1167,1970.0732,1605.0321,465.4109,575.7277,27.1957,1719.6336,20.3543,1258.9797,3773.1401,5.3655,NaN,NaN,NaN,NaN,NaN,-13.025429,-93.500363
2021-09-13 15:19,5.65,28.88,26.7,0.5,5.67,20.66,26.16,1064.67,LOD,8.2636,1020.66,503.1183,1.778,2004.5971,1647.2262,394.0239,734.0545,37.8946,1649.8448,16.1265,1339.5646,4632.6105,4.7377,NaN,NaN,NaN,NaN,NaN,-12.994178,-93.422165
2021-09-27 11:27,4.9,30.52,31.8,0.56,4.55,12.56,26.84,1142.58,LOD,7.2344,995.378,686.6966,1.7312,1948.4029,1948.68,253.1211,764.836,34.9333,1591.8216,17.0938,1340.3264,4306.8019,5.7264,NaN,NaN,NaN,NaN,NaN,-12.69239,-90.685019
2021-10-12 15:24,4.01,2.74,31,0.54,4.59,13.34,32.52,1075.9,LOD,6.7852,1047.45,588.3136,3.7163,1649.565,1699.238,459.1361,671.4609,28.4044,1492.2756,19.8231,1357.1689,4516.9523,6.8886,NaN,NaN,NaN,NaN,NaN,-12.677216,-90.292277
2021-10-26 15:57,4.83,26.75,28.5,0.48,4.48,11.52,25.99,953.192,LOD,5.9548,883.96,555.639,1.4145,1479.9097,1569.4863,221.5507,520.308,26.1836,1303.1845,11.4286,1048.0003,3427.2719,7.4336,NaN,NaN,NaN,NaN,NaN,-13.039297,-92.462601
2021-11-08 14:08,4.94,25.86,26.3,0.42,4.22,12.87,32.73,1035.23,LOD,6.0381,850.73,503.6824,1.3907,1258.9065,1303.4872,306.8492,506.9857,22.1024,1281.9337,13.9627,1088.5166,3608.1982,5.5117,NaN,NaN,NaN,NaN,NaN,-13.109971,-93.562231
2021-11-22 11:31,5.33,24.82,26.4,0.36,4.03,19.04,23.77,1207.94,LOD,5.2,890.533,510,1.8,2000,1700,400,800,39,2300,12,1800,6900,4.9,NaN,NaN,NaN,NaN,NaN,-13.255999,-94.146081
2021-12-14 12:00,5.64,24.19,14.8,0.31,2.2,21.43,25.82,1317.26,LOD,4.7387,852.805,338.3108,1.4843,1360.4575,1038.981,379.8684,565.5496,26.1219,1453.7215,11.9173,1329.4399,4777.8667,4.3302,NaN,NaN,NaN,NaN,NaN,-13.221416,-94.402436
2022-01-09 11:18,5.88,25.09,12.9,0.25,6.3,23.62,27,1327.22,LOD,4.7,854.657,350,1.8,2000,1100,540,860,31,2200,12,1900,7000,4.6,NaN,NaN,NaN,NaN,NaN,-13.353891,-95.083292
2022-02-10 14:24,5.96,26.45,13.6,0.27,3.86,20.9,41.59,1516.51,LOD,4.4,858.991,360,2,2100,1200,520,900,20,2400,9.9,2200,7700,3.7,NaN,NaN,NaN,NaN,NaN,-13.333691,-94.912646
2022-03-07 13:47,6.07,27.33,11.6,0.27,4.19,20.01,48.7,1573.39,LOD,4.6,862.851,320,1.8,2200,940,550,910,19,2400,8.7,2100,7700,4.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-04 13:37,5.9,26.1,17.4,0.34,4.66,24.62,38.43,1306.48,LOD,4.5,743.298,400,1.6,2100,1500,570,880,28,2100,13,1900,7400,3.8,NaN,NaN,NaN,NaN,NaN,-13.158141,-94.509242
2022-04-20 11:27,5.05,24.72,27,0.46,3.42,10.59,30.24,493.417,LOD,5,393.354,600,1.6,1800,1900,510,770,37,1800,17,1200,6200,8.6,NaN,NaN,NaN,NaN,NaN,-13.651285,-100.029317
2022-04-25 10:50,4.9,23.7,24.6,0.48,5.75,10.91,97.56,886.229,LOD,4.5,510.095,600,1.8,1700,1700,470,710,35,1700,17,1300,5700,7.2,NaN,NaN,NaN,NaN,NaN,-13.998461,-101.579959
2022-04-28 14:42,5.2,23.81,21.6,0.47,2.91,14.65,97.41,1082.73,LOD,4.3,557.31,540,1.6,1800,1400,430,710,30,1900,18,1500,5900,7,NaN,NaN,NaN,NaN,NaN,-13.721511,-99.483653
2022-05-02 14:15,5.07,21.68,22.1,0.43,3.22,12.85,58.83,898.613,LOD,4.6,565.426,540,1.5,1800,1700,450,690,31,1700,24,1300,5700,12,NaN,NaN,NaN,NaN,NaN,-13.74571,-99.60058
2022-05-05 11:45,5.21,23.41,18.6,0.4,2.51,13.33,71.97,1008.41,LOD,4,563.245,480,1.4,1700,1500,400,700,29,1700,11,1400,5700,6.5,NaN,NaN,NaN,NaN,NaN,-13.754275,-99.202881
2022-05-09 15:30,5.15,22.67,20.4,0.43,3.38,11.73,47.28,964.859,LOD,4.5,565.143,520,1.5,1700,1600,380,690,30,1700,12,1400,5700,5,NaN,NaN,NaN,NaN,NaN,-13.591344,-98.474838
2022-05-12 11:31,5.04,22.53,22.4,0.47,3.1,13.16,73.36,898.904,LOD,4.7,553.667,550,1.6,1700,1800,420,720,30,1700,16,1300,5800,6.2,NaN,NaN,NaN,NaN,NaN,-13.613297,-98.20203
2022-05-17 11:58,5.24,23.09,18.9,0.42,3.28,15.07,90.94,917.526,LOD,4.7,560.294,510,1.7,1900,1500,370,690,29,1800,12,1600,6500,6.5,NaN,NaN,NaN,NaN,NaN,-13.394246,-96.883121
2022-05-24 14:53,5.5,24.08,15.7,0.36,2.65,13.39,80.92,712.557,LOD,4.4,442.313,470,2.2,1900,1100,400,810,26,2100,11,2100,6800,4.2,NaN,NaN,NaN,NaN,NaN,-13.312542,-96.216309
2022-06-09 11:44,5.48,24.82,18.5,0.35,2.48,12.14,39.92,1193.48,LOD,5,650.108,440,2.4,1900,1200,460,760,28,2100,12,1700,6300,5,NaN,NaN,NaN,NaN,NaN,-12.976704,-93.825693
2022-06-22 11:33,5.15,26.27,26.1,0.47,2.53,12.71,40.97,973.042,LOD,5.8,608.6,680,2.3,2100,1800,310,940,35,2300,14,1500,6800,8,NaN,NaN,NaN,NaN,NaN,-13.397387,-97.472101
2022-07-06 10:53,5.18,27.47,30.9,0.53,3.11,13.2,23.4,661.547,LOD,7.7,551.568,650,2.8,2100,2100,320,900,32,2100,18,1600,6100,9.1,NaN,NaN,NaN,NaN,NaN,-13.150425,-94.21017
2022-07-18 14:10,4.96,27,28.8,0.52,2.5,11.84,58.31,938.745,LOD,6.8,626.792,740,2.7,2300,2100,230,880,38,2000,21,1500,6200,11,NaN,NaN,NaN,NaN,NaN,-12.930011,-93.063356
2022-08-04 14:12,5.64,25.66,21.8,0.44,3.08,14.35,26.67,1099.78,LOD,7,854.293,560,2.8,2200,1300,470,870,35,2200,16,1700,7500,8,NaN,NaN,NaN,NaN,NaN,-13.150153,-94.540859
2022-09-01 12:48,5.92,28.14,20,0.36,2.58,23.18,30.67,1158.21,LOD,7.4,907.205,500,2.3,2200,1600,500,850,36,2200,12,1600,7700,7.1,NaN,NaN,NaN,NaN,NaN,-12.934929,-93.337559
2022-09-14 11:35,5.96,28.02,16.1,0.31,1.48,4.06,25.62,1268.28,LOD,7.2,967.735,460,2.3,2400,1100,620,900,30,2600,8.3,2000,8500,5.5,NaN,NaN,NaN,NaN,NaN,-13.029529,-93.72263
2022-09-27 12:03,5.39,29.2,27.7,0.47,2.96,19.69,17.04,1052.66,LOD,7.5,954.433,580,2.1,2400,2200,420,1100,38,2500,16,1700,7700,6.2,NaN,NaN,NaN,NaN,NaN,-12.816601,-92.035718
2022-10-11 14:42,5.26,27.68,27.5,0.46,2.99,17.62,19.71,824.323,LOD,6.9,837.343,640,2.2,2100,2400,350,930,43,2300,17,1700,8100,5.6,NaN,NaN,NaN,NaN,NaN,-12.833056,-91.808182
2022-10-25 16:26,5.61,26.74,21.6,0.39,3.27,23.73,24.39,1068.24,LOD,5.5,958.171,480,1.6,2000,1800,370,850,35,2100,14,1600,7100,6.1,NaN,NaN,NaN,NaN,NaN,-12.903705,-92.182153
2022-11-09 11:08,5.36,25.83,25.1,0.44,3.84,21.92,21.72,1003.23,LOD,5.2,1006.06,580,1.9,1800,2500,290,870,38,2200,16,1500,8000,7,NaN,NaN,NaN,NaN,NaN,-12.895114,-92.023652
2022-11-21 13:49,3.31,0.05,18.5,0.35,3.52,25.19,28.97,1241.17,LOD,4.9,922.343,410,1.6,2000,1500,350,800,31,1900,11,1600,7100,3.7,NaN,NaN,NaN,NaN,NaN,-12.796429,-92.0828
2022-12-13 14:15,5.86,26.34,14.7,0.31,3.42,28.08,31.03,1345.6,LOD,5,883.578,410,2,2200,1600,510,900,35,2600,13,2100,8400,10,0.671234,0.153275,0.058884,0.045975,0.043503,-13.081116,-93.445173
2023-01-17 12:32,5.96,27.55,NaN,NaN,2.32,24.48,36.09,1356.35,LOD,NaN,824.427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.686661,0.160797,0.062073,0.04863,0.045944,-13.102019,-93.502934
2023-02-15 14:06,5.99,25.78,14.9,0.33,2.4,24.21,36.07,1343.41,LOD,NaN,807.889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.688858,0.158905,0.06105,0.047897,0.045288,-12.985691,-93.362894
2023-03-14 11:15,6.04,27.26,16.1,0.33,3.39,27.36,39.3,1284.84,LOD,NaN,762.968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.678,0.155,0.057,0.044,0.041,-13.05294,-93.427455
2023-04-05 11:02,6.08,28.24,14.3,0.34,3.21,30.95,51.83,1391.18,LOD,NaN,788.585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.104626,-93.892676
2023-04-14 11:38,5.62,24.84,21.6,0.34,3.05,18.74,20.28,936.488,LOD,NaN,648.721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.009,0.232,0.09,0.071,0.067,-13.262889,-95.1784
2023-04-18 11:18,5.56,24.03,22.3,0.36,3.37,16.77,20.51,861.06,LOD,NaN,643.792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.061,0.242,0.094,0.074,0.07,-13.304071,-95.388737
2023-04-25 14:13,5.05,24.71,20.9,0.41,2.6,12.45,100.11,1018.17,LOD,NaN,563.698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.937,0.206,0.079,0.062,0.059,-13.61034,-97.9007
2023-04-27 11:23,4.82,25.37,23.8,0.41,2.4,9.91,70.43,803.108,LOD,NaN,605.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.109,0.243,0.092,0.072,0.068,-13.677668,-98.578697
2023-05-03 10:45,4.87,24.19,21.8,0.41,2.38,10.43,81.34,745.04,LOD,NaN,500.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.018,0.223,0.084,0.066,0.062,-13.820612,-99.257373
2023-05-09 10:49,4.74,24.1,23.2,0.44,1.97,9.28,81.39,758.278,LOD,NaN,545.685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1,0.239,0.092,0.072,0.069,-13.983963,-100.722463
2023-05-12 13:17,4.7,22.59,20.5,0.41,2.08,8.46,93.75,688.636,LOD,NaN,413.857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.981,0.215,0.084,0.066,0.063,NaN,NaN
2023-05-15 14:17,4.93,22.97,18,0.38,2.41,9.8,96.92,559.181,LOD,NaN,360.698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.886,0.197,0.076,0.059,0.056,-13.884009,-100.214439
2023-05-23 14:32,5.32,23.35,15.5,0.32,2.29,7.43,79.96,1213.57,LOD,NaN,621.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.745,0.167,0.064,0.051,0.047,-13.578229,-97.403343
2023-06-07 16:17,5.72,25.23,13.1,0.26,2.39,10.76,38.2,1346.74,LOD,NaN,703.475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.596,0.132,0.051,0.04,0.037,-13.411041,-96.326623
2023-06-20 11:10,5.9,27.97,10.6,0.21,1.44,5.4,21.92,1635.83,LOD,NaN,796.377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.477,0.103,0.039,0.03,0.028,-13.312074,-95.715615
2023-07-04 14:06,5.86,27.69,11.8,0.21,0.96,4.4,6.21,1358.72,LOD,NaN,750.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.526,0.115,0.044,0.034,0.032,-13.083071,-94.507167
2023-07-18 14:07,5.73,27.17,17.2,0.3,1.61,6.52,7.7,1343.2,LOD,NaN,864.823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.83,0.194,0.077,0.061,0.057,-12.998848,-93.626371
2023-08-01 14:20,5.82,28.58,18.6,0.31,1.79,7.59,6.31,855.584,LOD,NaN,599.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.926,0.213,0.082,0.063,0.059,-13.095997,-93.948438
2023-08-15 10:04,5.13,34.23,30.2,0.45,2.71,10.7,14.59,1558.77,LOD,NaN,911.037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.374,0.311,0.119,0.094,0.089,-12.47314,-89.271214
